instance_id,repo,resolved,in_no_generation,in_no_logs,has_report,patch_exists,patch_is_None,patch_successfully_applied,resolved_in_report,FAIL_TO_PASS_success,FAIL_TO_PASS_failure,FAIL_TO_FAIL_success,FAIL_TO_FAIL_failure,PASS_TO_PASS_success,PASS_TO_PASS_failure,PASS_TO_FAIL_success,PASS_TO_FAIL_failure,has_patch_diff,patch_files,patch_hunks,patch_added,patch_removed,patch_churn,patch_is_empty,has_traj,exit_status,submission_present,n_messages,n_assistant,n_user,n_system,n_bash_calls,api_calls,prompt_tokens,completion_tokens,total_tokens,runtime_sec,mini_version,phase_ISSUE_REPRODUCT_msgs,phase_ISSUE_REPRODUCT_steps,phase_ISSUE_REPRODUCT_complete,phase_ISSUE_REPRODUCT_giveup,phase_ISSUE_REPRODUCT_visited,phase_TEST_SYNTHSIZE_msgs,phase_TEST_SYNTHSIZE_steps,phase_TEST_SYNTHSIZE_complete,phase_TEST_SYNTHSIZE_giveup,phase_TEST_SYNTHSIZE_visited,phase_CODE_LOCALIZE_msgs,phase_CODE_LOCALIZE_steps,phase_CODE_LOCALIZE_complete,phase_CODE_LOCALIZE_giveup,phase_CODE_LOCALIZE_visited,phase_TEST_LOCALIZE_msgs,phase_TEST_LOCALIZE_steps,phase_TEST_LOCALIZE_complete,phase_TEST_LOCALIZE_giveup,phase_TEST_LOCALIZE_visited,phase_CODE_FIX_msgs,phase_CODE_FIX_steps,phase_CODE_FIX_complete,phase_CODE_FIX_giveup,phase_CODE_FIX_visited,phase_VERIFY_PATCH_msgs,phase_VERIFY_PATCH_steps,phase_VERIFY_PATCH_complete,phase_VERIFY_PATCH_giveup,phase_VERIFY_PATCH_visited,phase_ISSUE_CLOSE_msgs,phase_ISSUE_CLOSE_steps,phase_ISSUE_CLOSE_complete,phase_ISSUE_CLOSE_giveup,phase_ISSUE_CLOSE_visited,phase_FINAL_REPORT_msgs,phase_FINAL_REPORT_steps,phase_FINAL_REPORT_complete,phase_FINAL_REPORT_giveup,phase_FINAL_REPORT_visited,phase_unknown_msgs,artefact_missing,all_phases_visited
django__django-13809,django/django,True,False,False,True,True,False,True,True,1,0,0,0,245,0,0,0,True,1,2,10,5,15,False,True,Submitted,True,456,216,232,8,208,392,4651362,65320,4716682,1979.7342493534088,1.17.2,66,9,1,0,1,57,9,1,0,1,53,9,1,0,1,109,11,1,0,1,65,9,1,0,1,41,8,1,0,1,41,9,1,0,1,24,4,1,0,1,0,False,True
django__django-13810,django/django,True,False,False,True,True,False,True,True,1,0,0,0,30,0,0,0,True,1,2,3,0,3,False,True,Submitted,True,1117,533,567,17,507,972,12165237,301747,12466984,7332.107339859009,1.17.2,114,10,1,0,1,91,9,1,0,1,51,9,1,0,1,99,11,1,0,1,272,9,4,0,1,371,9,4,4,1,89,9,1,0,1,30,4,1,0,1,0,False,True
django__django-13820,django/django,True,False,False,True,True,False,True,True,1,0,0,0,24,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,601,287,305,9,278,529,6510483,96278,6606761,3050.057647705078,1.17.2,72,10,1,0,1,83,9,1,0,1,59,9,1,0,1,127,11,1,0,1,73,9,1,0,1,114,9,2,0,1,47,9,1,0,1,26,4,1,0,1,0,False,True
django__django-13821,django/django,True,False,False,True,True,False,True,True,1,0,0,0,14,0,0,0,True,3,3,5,6,11,False,True,Submitted,True,498,237,253,8,229,434,4990131,66729,5056860,2295.4074609279633,1.17.2,80,10,1,0,1,57,9,1,0,1,45,9,1,0,1,107,11,1,0,1,73,9,1,0,1,51,8,1,0,1,63,9,1,0,1,22,4,1,0,1,0,False,True
django__django-13837,django/django,True,False,False,True,True,False,True,True,1,0,0,0,57,0,0,0,True,1,1,11,0,11,False,True,Submitted,True,434,205,221,8,197,370,5554239,87406,5641645,3081.883389234543,1.17.2,66,10,1,0,1,65,9,1,0,1,49,9,1,0,1,65,11,1,0,1,67,9,1,0,1,47,8,1,0,1,51,9,1,0,1,24,4,1,0,1,0,False,True
django__django-13925,django/django,True,False,False,True,True,False,True,True,2,0,0,0,24,0,0,0,True,1,1,4,0,4,False,True,Submitted,True,566,271,287,8,263,502,7281157,77527,7358684,2539.1745245456696,1.17.2,94,10,1,0,1,83,9,1,0,1,85,9,1,0,1,127,11,1,0,1,57,9,1,0,1,47,8,1,0,1,47,9,1,0,1,26,4,1,0,1,0,False,True
django__django-13933,django/django,True,False,False,True,True,False,True,True,1,0,0,0,19,0,0,0,True,1,2,2,2,4,False,True,Submitted,True,470,223,239,8,215,406,4980038,70963,5051001,2409.2459495067596,1.17.2,84,10,1,0,1,55,9,1,0,1,51,9,1,0,1,91,11,1,0,1,69,9,1,0,1,49,8,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-13964,django/django,True,False,False,True,True,False,True,True,1,0,0,0,36,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,592,284,300,8,276,528,6727783,92774,6820557,2815.666729450226,1.17.2,102,10,1,0,1,89,9,1,0,1,79,9,1,0,1,119,11,1,0,1,87,8,1,0,1,49,8,1,0,1,43,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14007,django/django,True,False,False,True,True,False,True,True,1,0,0,0,12,0,0,0,True,2,3,42,8,50,False,True,Submitted,True,865,416,438,11,399,771,10891425,199426,11090851,4678.749285936356,1.17.2,90,10,1,0,1,67,9,1,0,1,95,9,1,0,1,121,11,1,0,1,212,9,2,0,1,203,8,3,1,1,49,9,1,0,1,28,4,1,0,1,0,False,True
django__django-14011,django/django,False,False,False,True,True,False,True,False,0,17,0,0,2,0,0,0,True,1,1,4,0,4,False,True,Submitted,True,670,323,339,8,314,605,9335421,143616,9479037,3980.112317800522,1.17.2,134,10,1,0,1,71,9,1,0,1,177,9,1,0,1,95,11,1,0,1,73,9,1,0,1,53,8,1,0,1,45,9,1,0,1,22,4,1,0,1,0,False,True
django__django-14017,django/django,True,False,False,True,True,False,True,True,2,0,0,0,147,0,0,0,True,1,2,25,0,25,False,True,Submitted,True,1155,552,586,17,534,1018,12377746,161493,12539239,4867.7569081783295,1.17.2,94,10,1,0,1,61,9,1,0,1,57,8,1,0,1,127,11,1,0,1,463,9,5,0,1,278,8,2,4,1,53,9,1,0,1,22,4,1,0,1,0,False,True
django__django-14034,django/django,False,False,False,True,True,False,True,False,0,1,0,0,12,0,0,0,True,1,1,8,0,8,False,True,Submitted,True,530,253,269,8,244,465,7010721,95901,7106622,2944.9075717926025,1.17.2,64,10,1,0,1,59,9,1,0,1,55,9,1,0,1,123,11,1,0,1,115,9,1,0,1,43,8,1,0,1,43,9,1,0,1,28,4,1,0,1,0,False,True
django__django-14053,django/django,True,False,False,True,True,False,True,True,1,0,0,0,31,0,0,0,True,1,1,2,1,3,False,True,Submitted,True,504,240,256,8,232,440,5313772,72841,5386613,2583.8871188163757,1.17.2,72,10,1,0,1,83,9,1,0,1,51,9,1,0,1,89,11,1,0,1,77,9,1,0,1,55,8,1,0,1,53,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14089,django/django,True,False,False,True,True,False,True,True,1,0,0,0,43,0,0,0,True,1,1,3,0,3,False,True,Submitted,True,398,187,203,8,179,334,3280381,52937,3333318,1938.4385600090027,1.17.2,42,10,1,0,1,51,9,1,0,1,43,9,1,0,1,79,11,1,0,1,61,9,1,0,1,49,8,1,0,1,53,9,1,0,1,20,4,1,0,1,0,False,True
django__django-14122,django/django,True,False,False,True,True,False,True,True,1,0,0,0,26,0,0,0,True,1,2,2,2,4,False,True,Submitted,True,608,292,308,8,283,542,7104927,89375,7194302,3142.888068675995,1.17.2,94,10,1,0,1,85,9,1,0,1,59,9,1,0,1,141,11,1,0,1,111,9,1,0,1,53,8,1,0,1,45,9,1,0,1,20,4,1,0,1,0,False,True
django__django-14140,django/django,False,False,False,True,True,False,True,False,2,2,0,0,199,0,0,0,True,1,1,4,1,5,False,True,Submitted,True,498,237,253,8,229,434,4940773,87100,5027873,2683.7327313423157,1.17.2,80,10,1,0,1,63,9,1,0,1,61,8,1,0,1,81,11,1,0,1,93,9,1,0,1,51,8,1,0,1,47,9,1,0,1,22,4,1,0,1,0,False,True
django__django-14155,django/django,False,False,False,True,True,False,True,False,0,3,0,0,89,0,0,0,True,1,1,4,0,4,False,True,Submitted,True,474,225,241,8,217,410,5066518,67092,5133610,2213.5066578388214,1.17.2,48,10,1,0,1,65,9,1,0,1,45,9,1,0,1,135,11,1,0,1,57,9,1,0,1,51,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14170,django/django,False,False,False,True,True,False,True,False,2,0,0,0,67,9,0,0,True,1,1,0,6,6,False,True,Submitted,True,1517,715,773,29,685,1284,15045698,206664,15252362,6499.153780221939,1.17.2,64,10,1,0,1,69,9,1,0,1,55,9,1,0,1,95,11,1,0,1,653,9,11,0,1,500,8,2,11,1,53,9,1,0,1,28,4,1,0,1,0,False,True
django__django-14238,django/django,True,False,False,True,True,False,True,True,2,0,0,0,39,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,468,222,238,8,214,404,5040781,78909,5119690,2445.960210800171,1.17.2,58,10,1,0,1,69,9,1,0,1,51,9,1,0,1,93,11,1,0,1,71,9,1,0,1,51,8,1,0,1,53,9,1,0,1,22,4,1,0,1,0,False,True
django__django-14311,django/django,True,False,False,True,True,False,True,True,1,0,0,0,59,0,0,0,True,1,1,4,1,5,False,True,Submitted,True,420,198,214,8,190,356,3818720,52421,3871141,1746.1387839317322,1.17.2,62,10,1,0,1,61,9,1,0,1,49,8,1,0,1,67,11,1,0,1,65,9,1,0,1,49,8,1,0,1,45,9,1,0,1,22,4,1,0,1,0,False,True
django__django-14315,django/django,False,False,False,True,True,False,True,False,9,2,0,0,0,0,0,0,True,2,4,17,5,22,False,True,Submitted,True,526,251,267,8,243,462,5262178,89478,5351656,3460.2300951480865,1.17.2,58,10,1,0,1,101,9,1,0,1,47,9,1,0,1,101,11,1,0,1,81,9,1,0,1,49,8,1,0,1,59,9,1,0,1,30,4,1,0,1,0,False,True
django__django-14349,django/django,True,False,False,True,True,False,True,True,1,0,0,0,18,0,0,0,True,1,1,3,0,3,False,True,Submitted,True,468,222,238,8,214,404,5014246,65049,5079295,2133.9233107566833,1.17.2,52,10,1,0,1,53,9,1,0,1,41,9,1,0,1,123,11,1,0,1,69,9,1,0,1,51,9,1,0,1,51,9,1,0,1,28,4,1,0,1,0,False,True
django__django-14351,django/django,True,False,False,True,True,False,True,True,1,0,0,0,58,0,0,0,True,1,1,5,0,5,False,True,Submitted,True,668,322,338,8,314,604,9826268,105397,9931665,4769.094785690308,1.17.2,116,10,1,0,1,99,9,1,0,1,119,9,1,0,1,129,11,1,0,1,75,9,1,0,1,51,8,1,0,1,55,8,1,0,1,24,4,1,0,1,0,False,True
django__django-14373,django/django,True,False,False,True,True,False,True,True,1,0,0,0,19,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,374,175,191,8,167,310,2893360,52753,2946113,1718.8929088115692,1.17.2,38,10,1,0,1,47,9,1,0,1,43,9,1,0,1,69,11,1,0,1,51,9,1,0,1,53,8,1,0,1,47,9,1,0,1,26,4,1,0,1,0,False,True
django__django-14376,django/django,False,False,False,True,True,False,True,False,0,3,0,0,6,0,0,0,True,1,1,2,2,4,False,True,Submitted,True,554,265,281,8,257,490,5796540,76527,5873067,2463.809053659439,1.17.2,74,10,1,0,1,59,9,1,0,1,59,9,1,0,1,157,11,1,0,1,67,9,1,0,1,57,8,1,0,1,53,9,1,0,1,28,4,1,0,1,0,False,True
django__django-14404,django/django,True,False,False,True,True,False,False,False,0,0,0,0,0,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,532,254,270,8,246,468,5978691,64333,6043024,2456.829792022705,1.17.2,68,10,1,0,1,125,9,1,0,1,57,9,1,0,1,95,11,1,0,1,63,9,1,0,1,51,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14434,django/django,True,False,False,True,True,False,True,True,1,0,0,0,133,0,0,0,True,2,2,4,1,5,False,True,Submitted,True,629,301,319,9,292,557,6876061,85890,6961951,3047.0236673355103,1.17.2,76,10,1,0,1,61,9,1,0,1,61,9,1,0,1,141,11,1,0,1,87,9,1,0,1,132,8,2,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14493,django/django,True,False,False,True,True,False,True,True,1,0,0,0,36,0,0,0,True,1,1,1,0,1,False,True,Submitted,True,486,231,247,8,223,422,4629410,63641,4693051,2034.9553437232971,1.17.2,70,10,1,0,1,89,9,1,0,1,35,9,1,0,1,117,11,1,0,1,53,8,1,0,1,47,8,1,0,1,51,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14500,django/django,True,False,False,True,True,False,True,False,0,1,0,0,21,0,0,0,True,1,2,3,0,3,False,True,Submitted,True,676,326,342,8,318,612,8313034,117128,8430162,3338.7255239486694,1.17.2,126,10,1,0,1,75,9,1,0,1,55,9,1,0,1,147,11,1,0,1,147,9,1,0,1,51,8,1,0,1,53,9,1,0,1,22,4,1,0,1,0,False,True
django__django-14534,django/django,False,False,False,True,True,False,True,True,2,0,0,0,118,0,0,0,True,1,1,2,0,2,False,True,Submitted,True,618,297,313,8,287,552,7384176,114905,7499081,3271.4752867221832,1.17.2,74,10,1,0,1,87,9,1,0,1,57,9,1,0,1,147,11,1,0,1,141,9,1,0,1,43,8,1,0,1,45,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14539,django/django,True,False,False,True,True,False,True,True,2,0,0,0,14,0,0,0,True,1,2,53,4,57,False,True,Submitted,True,762,369,385,8,358,695,14478339,186132,14664471,4906.555155038834,1.17.2,76,10,1,0,1,65,9,1,0,1,39,9,1,0,1,133,11,1,0,1,319,9,1,0,1,49,8,1,0,1,53,9,1,0,1,28,4,1,0,1,0,False,True
django__django-14559,django/django,True,False,False,True,True,False,True,True,3,0,0,0,23,0,0,0,True,1,2,4,2,6,False,True,Submitted,True,506,241,257,8,233,442,5814646,68265,5882911,2370.9304478168488,1.17.2,74,10,1,0,1,57,9,1,0,1,49,9,1,0,1,105,11,1,0,1,95,9,1,0,1,49,8,1,0,1,45,9,1,0,1,32,4,1,0,1,0,False,True
django__django-14580,django/django,True,False,False,True,True,False,True,True,1,0,0,0,49,0,0,0,True,3,3,33,1,34,False,True,Submitted,True,1109,529,563,17,512,973,12069728,176595,12246323,5373.582623720169,1.17.2,100,10,1,0,1,99,9,1,0,1,51,9,1,0,1,147,11,1,0,1,291,9,5,0,1,322,8,2,4,1,73,9,1,0,1,26,4,1,0,1,0,False,True
django__django-14608,django/django,True,False,False,True,True,False,True,True,4,0,0,0,394,0,0,0,True,2,3,3,3,6,False,True,Submitted,True,1276,605,649,22,582,1099,11817275,196758,12014033,6229.001329898834,1.17.2,76,10,1,0,1,89,9,1,0,1,57,9,1,0,1,163,11,1,0,1,397,9,7,0,1,421,8,3,6,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14631,django/django,True,False,False,True,True,False,True,True,2,0,0,0,117,0,0,0,True,2,2,2,2,4,False,True,Submitted,True,584,280,296,8,272,520,6398414,81702,6480116,2890.8556509017944,1.17.2,78,10,1,0,1,97,9,1,0,1,55,9,1,0,1,117,11,1,0,1,105,9,1,0,1,61,9,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14672,django/django,True,False,False,True,True,False,True,True,168,0,0,0,0,0,0,0,True,1,2,12,6,18,False,True,Submitted,True,796,377,405,14,361,682,7812987,173445,7986432,4967.5070831775665,1.17.2,72,10,1,0,1,57,9,1,0,1,41,9,1,0,1,109,11,1,0,1,171,9,3,0,1,273,8,3,2,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14725,django/django,False,False,False,True,True,False,True,False,0,3,0,0,64,0,0,0,True,2,7,8,3,11,False,True,Submitted,True,608,292,308,8,284,544,8591866,93759,8685625,3021.626983642578,1.17.2,106,10,1,0,1,71,9,1,0,1,61,9,1,0,1,121,11,1,0,1,125,9,1,0,1,53,8,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14752,django/django,True,False,False,True,True,False,True,True,1,0,0,0,15,0,0,0,True,1,1,4,1,5,False,True,Submitted,True,490,233,249,8,225,425,5409877,68539,5478416,2334.457077026367,1.17.2,84,10,1,0,1,61,9,1,0,1,57,9,1,0,1,111,11,1,0,1,61,9,1,0,1,45,8,1,0,1,43,9,1,0,1,28,4,1,0,1,0,False,True
django__django-14765,django/django,True,False,False,True,True,False,True,True,1,0,0,0,64,0,0,0,True,1,1,2,1,3,False,True,Submitted,True,502,239,255,8,231,438,4838755,61139,4899894,2058.7909123897552,1.17.2,78,10,1,0,1,63,9,1,0,1,69,9,1,0,1,127,11,1,0,1,47,9,1,0,1,53,8,1,0,1,41,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14771,django/django,True,False,False,True,True,False,True,False,0,1,0,0,60,0,0,0,True,1,1,1,0,1,False,True,Submitted,True,448,212,228,8,204,384,4880172,67771,4947943,1856.3102676868439,1.17.2,70,10,1,0,1,73,9,1,0,1,43,9,1,0,1,75,11,1,0,1,55,9,1,0,1,61,8,1,0,1,51,9,1,0,1,20,4,1,0,1,0,False,True
django__django-14787,django/django,True,False,False,True,True,False,True,True,1,0,0,0,20,0,0,0,True,1,1,9,2,11,False,True,Submitted,True,568,272,288,8,261,501,7381295,128993,7510288,2868.393694162369,1.17.2,42,10,1,0,1,83,9,1,0,1,53,8,1,0,1,151,11,1,0,1,85,9,1,0,1,77,8,2,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
django__django-14792,django/django,False,False,False,True,True,False,True,False,0,2,0,0,23,0,0,0,True,1,1,6,4,10,False,True,Submitted,True,598,287,303,8,279,533,8608048,112165,8720213,3499.2226078510284,1.17.2,92,10,1,0,1,119,9,1,0,1,63,9,1,0,1,135,11,1,0,1,57,8,1,0,1,61,8,1,0,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-14855,django/django,True,False,False,True,True,False,True,True,1,0,0,0,325,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,618,297,313,8,289,554,8398050,97445,8495495,3282.9767100811005,1.17.2,120,10,1,0,1,123,9,1,0,1,57,9,1,0,1,141,11,1,0,1,53,9,1,0,1,51,8,1,0,1,53,9,1,0,1,20,4,1,0,1,0,False,True
django__django-14915,django/django,True,False,False,True,True,False,True,True,1,0,0,0,23,0,0,0,True,1,1,3,0,3,False,True,Submitted,True,434,205,221,8,197,370,3452519,51365,3503884,1739.6683378219604,1.17.2,56,10,1,0,1,57,9,1,0,1,37,9,1,0,1,89,11,1,0,1,65,9,1,0,1,59,8,1,0,1,49,9,1,0,1,22,4,1,0,1,0,False,True
django__django-14999,django/django,True,False,False,True,True,False,True,True,1,0,0,0,113,0,0,0,True,1,1,2,0,2,False,True,Submitted,True,502,239,255,8,231,438,5615957,84791,5700748,2820.6146070957184,1.17.2,98,10,1,0,1,83,9,1,0,1,57,9,1,0,1,87,11,1,0,1,49,9,1,0,1,49,8,1,0,1,55,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15022,django/django,False,False,False,True,True,False,True,False,2,1,0,0,56,0,0,0,True,1,1,50,8,58,False,True,Submitted,True,1515,739,764,12,704,1394,24538856,704881,25243737,11841.611072063446,1.17.2,140,10,1,0,1,67,9,1,0,1,176,9,2,0,1,276,11,2,0,1,720,9,1,1,1,51,8,1,0,1,55,9,1,0,1,30,4,1,0,1,0,False,True
django__django-15037,django/django,False,False,False,True,True,False,True,False,0,1,0,0,14,0,0,0,True,2,2,9,0,9,False,True,Submitted,True,673,323,341,9,314,601,8238548,99522,8338070,3255.773579120636,1.17.2,96,10,1,0,1,87,9,1,0,1,61,9,1,0,1,109,11,1,0,1,77,9,1,0,1,168,8,2,0,1,47,9,1,0,1,28,4,1,0,1,0,False,True
django__django-15098,django/django,False,False,False,True,True,False,True,False,0,2,0,0,88,0,0,0,True,2,3,38,2,40,False,True,Submitted,True,1009,486,511,12,472,909,13788854,214508,14003362,5499.471349000931,1.17.2,86,10,1,0,1,85,9,1,0,1,61,9,1,0,1,133,11,1,0,1,264,9,2,0,1,309,8,2,1,1,47,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15103,django/django,True,False,False,True,True,False,True,True,2,0,0,0,17,0,0,0,True,2,3,9,4,13,False,True,Submitted,True,430,203,219,8,195,366,4033005,60441,4093446,2012.4488770961761,1.17.2,66,10,1,0,1,49,9,1,0,1,51,9,1,0,1,73,11,1,0,1,69,9,1,0,1,47,8,1,0,1,49,9,1,0,1,26,4,1,0,1,0,False,True
django__django-15104,django/django,True,False,False,True,True,False,True,True,1,0,0,0,131,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,498,237,253,8,229,433,5218646,85633,5304279,2257.522349834442,1.17.2,88,10,1,0,1,85,9,1,0,1,49,9,1,0,1,89,11,1,0,1,57,9,1,0,1,49,8,1,0,1,51,9,1,0,1,30,5,1,0,1,0,False,True
django__django-15127,django/django,False,False,False,True,True,False,True,False,0,1,0,0,1,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,492,234,250,8,226,428,4994614,74751,5069365,2120.0528802871704,1.17.2,70,10,1,0,1,57,9,1,0,1,55,9,1,0,1,123,11,1,0,1,59,9,1,0,1,55,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15128,django/django,True,False,False,True,True,False,True,True,1,0,0,0,282,0,0,0,True,2,6,104,5,109,False,True,Submitted,True,738,357,373,8,348,673,11491740,129793,11621533,4306.74767947197,1.17.2,148,10,1,0,1,87,9,1,0,1,123,9,1,0,1,133,11,1,0,1,119,9,1,0,1,51,8,1,0,1,51,9,1,0,1,26,4,1,0,1,0,False,True
django__django-15161,django/django,True,False,False,True,True,False,True,False,2,1,0,0,208,0,0,0,True,3,20,26,3,29,False,True,Submitted,True,704,340,356,8,332,639,8975578,116229,9091807,3409.4706587791443,1.17.2,114,10,1,0,1,93,9,1,0,1,65,9,1,0,1,127,11,1,0,1,185,8,1,0,1,51,8,1,0,1,45,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15252,django/django,False,False,False,True,True,False,True,False,0,2,0,0,34,0,0,0,True,1,3,14,1,15,False,True,Submitted,True,1754,847,887,20,803,1570,27626627,779498,28406125,15762.290305614471,1.17.2,82,10,1,0,1,71,9,1,0,1,75,9,1,0,1,111,11,1,0,1,936,9,6,0,1,410,8,3,5,1,41,9,1,0,1,28,4,1,0,1,0,False,True
django__django-15268,django/django,True,False,False,True,True,False,True,True,3,0,0,0,130,0,0,0,True,2,3,27,10,37,False,True,Submitted,True,1190,572,603,15,546,1058,14588460,325248,14913708,7462.715473651886,1.17.2,84,10,1,0,1,67,9,1,0,1,61,9,1,0,1,95,11,1,0,1,229,9,3,0,1,581,8,5,2,1,47,9,1,0,1,26,4,1,0,1,0,False,True
django__django-15277,django/django,True,False,False,True,True,False,True,False,0,2,0,0,158,0,0,0,True,1,1,2,1,3,False,True,Submitted,True,504,240,256,8,229,437,5587856,131100,5718956,3165.6330971717834,1.17.2,82,10,1,0,1,57,9,1,0,1,51,9,1,0,1,95,11,1,0,1,85,8,1,0,1,81,8,2,0,1,29,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15278,django/django,True,False,False,True,True,False,True,True,1,0,0,0,138,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,614,295,311,8,284,546,7157290,130601,7287891,3339.7663521766663,1.17.2,94,10,1,0,1,85,9,1,0,1,55,9,1,0,1,143,11,1,0,1,67,9,1,0,1,97,8,2,0,1,47,9,1,0,1,26,4,1,0,1,0,False,True
django__django-15280,django/django,True,False,False,True,True,False,True,True,1,0,0,0,85,0,0,0,True,1,2,4,2,6,False,True,Submitted,True,774,375,391,8,359,701,13148534,284246,13432780,5544.565700054169,1.17.2,152,10,1,0,1,65,9,1,0,1,147,9,1,0,1,137,11,1,0,1,153,9,1,0,1,47,8,1,0,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15315,django/django,True,False,False,True,True,False,True,True,1,0,0,0,33,0,0,0,True,1,1,1,5,6,False,True,Submitted,True,518,247,263,8,238,453,4583667,75349,4659016,2257.035894393921,1.17.2,84,10,1,0,1,83,9,1,0,1,45,9,1,0,1,97,11,1,0,1,87,9,1,0,1,51,8,1,0,1,39,9,1,0,1,32,4,1,0,1,0,False,True
django__django-15368,django/django,True,False,False,True,True,False,True,True,1,0,0,0,29,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,562,269,285,8,261,498,6755664,84788,6840452,2728.411324262619,1.17.2,82,10,1,0,1,133,9,1,0,1,57,9,1,0,1,97,11,1,0,1,65,9,1,0,1,53,8,1,0,1,47,9,1,0,1,28,4,1,0,1,0,False,True
django__django-15375,django/django,True,False,False,True,True,False,True,True,1,0,0,0,95,0,0,0,True,1,1,3,1,4,False,True,Submitted,True,538,257,273,8,249,473,5806030,73149,5879179,2516.930972099304,1.17.2,116,10,1,0,1,63,9,1,0,1,63,9,1,0,1,119,11,1,0,1,59,9,1,0,1,47,8,1,0,1,45,9,1,0,1,26,4,1,0,1,0,False,True
django__django-15380,django/django,True,False,False,True,True,False,True,True,1,0,0,0,133,0,0,0,True,1,1,1,1,2,False,True,Submitted,True,566,271,287,8,263,502,5893307,80348,5973655,2841.6088120937347,1.17.2,98,10,1,0,1,91,9,1,0,1,43,9,1,0,1,161,11,1,0,1,53,9,1,0,1,47,8,1,0,1,43,9,1,0,1,30,4,1,0,1,0,False,True
django__django-15382,django/django,True,False,False,True,True,False,True,True,1,0,0,0,161,0,0,0,True,3,3,16,9,25,False,True,Submitted,True,883,422,448,13,408,778,8650056,122153,8772209,4342.815415143967,1.17.2,140,10,1,0,1,61,9,1,0,1,63,9,1,0,1,141,11,1,0,1,191,9,3,0,1,214,8,2,2,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15467,django/django,True,False,False,True,True,False,True,True,1,0,0,0,62,0,0,0,True,2,2,3,2,5,False,True,Submitted,True,602,289,305,8,281,538,7872893,102156,7975049,2975.8884608745575,1.17.2,74,10,1,0,1,65,9,1,0,1,63,9,1,0,1,151,11,1,0,1,135,9,1,0,1,47,8,1,0,1,41,9,1,0,1,26,4,1,0,1,0,False,True
django__django-15499,django/django,True,False,False,True,True,False,True,True,1,0,0,0,35,0,0,0,True,1,1,13,0,13,False,True,Submitted,True,520,248,264,8,240,456,5517292,87076,5604368,2655.923278093338,1.17.2,90,10,1,0,1,61,9,1,0,1,53,9,1,0,1,115,11,1,0,1,73,9,1,0,1,51,8,1,0,1,55,9,1,0,1,22,4,1,0,1,0,False,True
django__django-15503,django/django,True,False,False,True,True,False,True,False,0,2,0,0,78,0,0,0,True,1,3,17,12,29,False,True,Submitted,True,782,376,396,10,365,699,13656790,176092,13832882,5044.313575267792,1.17.2,68,10,1,0,1,71,9,1,0,1,59,9,1,0,1,137,11,1,0,1,282,9,2,0,1,92,8,1,1,1,49,9,1,0,1,24,4,1,0,1,0,False,True
django__django-15525,django/django,True,False,False,True,True,False,True,True,1,0,0,0,53,0,0,0,True,1,2,8,2,10,False,True,Submitted,True,787,380,398,9,366,709,11910880,209916,12120796,5288.264789581299,1.17.2,104,10,1,0,1,117,9,1,0,1,81,9,1,0,1,131,11,1,0,1,147,9,1,0,1,130,8,2,0,1,47,9,1,0,1,30,4,1,0,1,0,False,True
django__django-15554,django/django,True,False,False,True,True,False,True,True,1,0,0,0,41,0,0,0,True,2,2,12,3,15,False,True,Submitted,True,745,359,377,9,348,671,9932237,139944,10072181,4214.866880893707,1.17.2,118,10,1,0,1,67,9,1,0,1,57,9,1,0,1,127,11,1,0,1,159,9,1,0,1,148,8,2,0,1,45,9,1,0,1,24,4,1,0,1,0,False,True
