submission_dir,instance_id
20250430_zencoder_ai,scikit-learn__scikit-learn-13328
20250430_zencoder_ai,scikit-learn__scikit-learn-13439
20250430_zencoder_ai,scikit-learn__scikit-learn-13496
20250430_zencoder_ai,scikit-learn__scikit-learn-13779
20250430_zencoder_ai,scikit-learn__scikit-learn-14053
20250430_zencoder_ai,scikit-learn__scikit-learn-14141
20250430_zencoder_ai,scikit-learn__scikit-learn-14496
20250430_zencoder_ai,scikit-learn__scikit-learn-14710
20250430_zencoder_ai,scikit-learn__scikit-learn-14894
20250430_zencoder_ai,scikit-learn__scikit-learn-15100
20250430_zencoder_ai,scikit-learn__scikit-learn-25232
20250430_zencoder_ai,scikit-learn__scikit-learn-25931
20250430_zencoder_ai,scikit-learn__scikit-learn-25973
20250430_zencoder_ai,scikit-learn__scikit-learn-26323
20250430_zencoder_ai,scikit-learn__scikit-learn-9288
20250430_zencoder_ai,sphinx-doc__sphinx-10323
20250430_zencoder_ai,sphinx-doc__sphinx-10449
20250430_zencoder_ai,sphinx-doc__sphinx-10466
20250430_zencoder_ai,sphinx-doc__sphinx-7440
20250430_zencoder_ai,sphinx-doc__sphinx-7454
20250430_zencoder_ai,sphinx-doc__sphinx-7757
20250430_zencoder_ai,sphinx-doc__sphinx-7889
20250430_zencoder_ai,sphinx-doc__sphinx-7910
20250430_zencoder_ai,sphinx-doc__sphinx-8035
20250430_zencoder_ai,sphinx-doc__sphinx-8120
20250430_zencoder_ai,sphinx-doc__sphinx-8269
20250430_zencoder_ai,sphinx-doc__sphinx-8459
20250430_zencoder_ai,sphinx-doc__sphinx-8475
20250430_zencoder_ai,sphinx-doc__sphinx-8551
20250430_zencoder_ai,sphinx-doc__sphinx-8593
20250430_zencoder_ai,sphinx-doc__sphinx-8595
20250430_zencoder_ai,sphinx-doc__sphinx-8621
20250430_zencoder_ai,sphinx-doc__sphinx-8638
20250430_zencoder_ai,sphinx-doc__sphinx-8721
20250430_zencoder_ai,sphinx-doc__sphinx-9230
20250430_zencoder_ai,sphinx-doc__sphinx-9258
20250430_zencoder_ai,sphinx-doc__sphinx-9281
20250430_zencoder_ai,sphinx-doc__sphinx-9320
20250430_zencoder_ai,sphinx-doc__sphinx-9367
20250430_zencoder_ai,sphinx-doc__sphinx-9591
20250430_zencoder_ai,sphinx-doc__sphinx-9658
20250430_zencoder_ai,sphinx-doc__sphinx-9673
20250430_zencoder_ai,sphinx-doc__sphinx-9698
20250430_zencoder_ai,sphinx-doc__sphinx-9711
20250430_zencoder_ai,sympy__sympy-11618
20250430_zencoder_ai,sympy__sympy-12096
20250430_zencoder_ai,sympy__sympy-12419
20250430_zencoder_ai,sympy__sympy-12481
20250430_zencoder_ai,sympy__sympy-12489
20250430_zencoder_ai,sympy__sympy-13031
20250430_zencoder_ai,sympy__sympy-13372
20250430_zencoder_ai,sympy__sympy-13480
20250430_zencoder_ai,sympy__sympy-13615
20250430_zencoder_ai,sympy__sympy-13647
20250430_zencoder_ai,sympy__sympy-13757
20250430_zencoder_ai,sympy__sympy-13878
20250430_zencoder_ai,sympy__sympy-14531
20250430_zencoder_ai,sympy__sympy-14711
20250430_zencoder_ai,sympy__sympy-14976
20250430_zencoder_ai,sympy__sympy-15345
20250430_zencoder_ai,sympy__sympy-15349
20250430_zencoder_ai,sympy__sympy-15809
20250430_zencoder_ai,sympy__sympy-15875
20250430_zencoder_ai,sympy__sympy-16450
20250430_zencoder_ai,sympy__sympy-16792
20250430_zencoder_ai,sympy__sympy-16886
20250430_zencoder_ai,sympy__sympy-17139
20250430_zencoder_ai,sympy__sympy-17655
20250430_zencoder_ai,sympy__sympy-18189
20250430_zencoder_ai,sympy__sympy-18211
20250430_zencoder_ai,sympy__sympy-18698
20250430_zencoder_ai,sympy__sympy-19346
20250430_zencoder_ai,sympy__sympy-19495
20250430_zencoder_ai,sympy__sympy-19637
20250430_zencoder_ai,sympy__sympy-19954
20250430_zencoder_ai,sympy__sympy-20154
20250430_zencoder_ai,sympy__sympy-20590
20250430_zencoder_ai,sympy__sympy-20801
20250430_zencoder_ai,sympy__sympy-20916
20250430_zencoder_ai,sympy__sympy-21847
20250430_zencoder_ai,sympy__sympy-22456
20250430_zencoder_ai,sympy__sympy-22714
20250430_zencoder_ai,sympy__sympy-22914
20250430_zencoder_ai,sympy__sympy-23262
20250430_zencoder_ai,sympy__sympy-23534
20250430_zencoder_ai,sympy__sympy-23824
20250430_zencoder_ai,sympy__sympy-23950
20250430_zencoder_ai,sympy__sympy-24066
20250430_zencoder_ai,sympy__sympy-24213
20250430_zencoder_ai,sympy__sympy-24443
20250430_zencoder_ai,sympy__sympy-24539
20250430_zencoder_ai,sympy__sympy-24562
20250430_zencoder_ai,sympy__sympy-24661
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-12907
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-13453
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-13579
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-14096
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-14309
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-14508
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-14539
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-14995
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-7166
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-7336
20250503_patchpilot-v1.1-o4-mini,astropy__astropy-7671
20250503_patchpilot-v1.1-o4-mini,django__django-10880
20250503_patchpilot-v1.1-o4-mini,django__django-10914
20250503_patchpilot-v1.1-o4-mini,django__django-10973
20250503_patchpilot-v1.1-o4-mini,django__django-11066
20250503_patchpilot-v1.1-o4-mini,django__django-11095
20250503_patchpilot-v1.1-o4-mini,django__django-11099
20250503_patchpilot-v1.1-o4-mini,django__django-11119
20250503_patchpilot-v1.1-o4-mini,django__django-11133
20250503_patchpilot-v1.1-o4-mini,django__django-11141
20250503_patchpilot-v1.1-o4-mini,django__django-11149
20250503_patchpilot-v1.1-o4-mini,django__django-11163
20250503_patchpilot-v1.1-o4-mini,django__django-11179
20250503_patchpilot-v1.1-o4-mini,django__django-11206
20250503_patchpilot-v1.1-o4-mini,django__django-11211
20250503_patchpilot-v1.1-o4-mini,django__django-11239
20250503_patchpilot-v1.1-o4-mini,django__django-11276
20250503_patchpilot-v1.1-o4-mini,django__django-11292
20250503_patchpilot-v1.1-o4-mini,django__django-11333
20250503_patchpilot-v1.1-o4-mini,django__django-11451
20250503_patchpilot-v1.1-o4-mini,django__django-11490
20250503_patchpilot-v1.1-o4-mini,django__django-11551
20250503_patchpilot-v1.1-o4-mini,django__django-11603
20250503_patchpilot-v1.1-o4-mini,django__django-11740
20250503_patchpilot-v1.1-o4-mini,django__django-11749
20250503_patchpilot-v1.1-o4-mini,django__django-11848
20250503_patchpilot-v1.1-o4-mini,django__django-11880
20250503_patchpilot-v1.1-o4-mini,django__django-11951
20250503_patchpilot-v1.1-o4-mini,django__django-11964
20250503_patchpilot-v1.1-o4-mini,django__django-11999
20250503_patchpilot-v1.1-o4-mini,django__django-12039
20250503_patchpilot-v1.1-o4-mini,django__django-12050
20250503_patchpilot-v1.1-o4-mini,django__django-12143
20250503_patchpilot-v1.1-o4-mini,django__django-12155
20250503_patchpilot-v1.1-o4-mini,django__django-12193
20250503_patchpilot-v1.1-o4-mini,django__django-12209
20250503_patchpilot-v1.1-o4-mini,django__django-12262
20250503_patchpilot-v1.1-o4-mini,django__django-12276
20250503_patchpilot-v1.1-o4-mini,django__django-12304
20250503_patchpilot-v1.1-o4-mini,django__django-12325
20250503_patchpilot-v1.1-o4-mini,django__django-12419
20250503_patchpilot-v1.1-o4-mini,django__django-12663
20250503_patchpilot-v1.1-o4-mini,django__django-12708
20250503_patchpilot-v1.1-o4-mini,django__django-12713
20250503_patchpilot-v1.1-o4-mini,django__django-12741
20250503_patchpilot-v1.1-o4-mini,django__django-12754
20250503_patchpilot-v1.1-o4-mini,django__django-12774
20250503_patchpilot-v1.1-o4-mini,django__django-12858
20250503_patchpilot-v1.1-o4-mini,django__django-12965
20250503_patchpilot-v1.1-o4-mini,django__django-13012
20250503_patchpilot-v1.1-o4-mini,django__django-13028
20250503_patchpilot-v1.1-o4-mini,django__django-13033
20250503_patchpilot-v1.1-o4-mini,django__django-13089
20250503_patchpilot-v1.1-o4-mini,django__django-13109
20250503_patchpilot-v1.1-o4-mini,django__django-13112
20250503_patchpilot-v1.1-o4-mini,django__django-13121
20250503_patchpilot-v1.1-o4-mini,django__django-13128
20250503_patchpilot-v1.1-o4-mini,django__django-13158
20250503_patchpilot-v1.1-o4-mini,django__django-13279
20250503_patchpilot-v1.1-o4-mini,django__django-13297
20250503_patchpilot-v1.1-o4-mini,django__django-13315
20250503_patchpilot-v1.1-o4-mini,django__django-13343
20250503_patchpilot-v1.1-o4-mini,django__django-13363
20250503_patchpilot-v1.1-o4-mini,django__django-13401
20250503_patchpilot-v1.1-o4-mini,django__django-13406
20250503_patchpilot-v1.1-o4-mini,django__django-13410
20250503_patchpilot-v1.1-o4-mini,django__django-13417
20250503_patchpilot-v1.1-o4-mini,django__django-13449
20250503_patchpilot-v1.1-o4-mini,django__django-13516
20250503_patchpilot-v1.1-o4-mini,django__django-13551
20250503_patchpilot-v1.1-o4-mini,django__django-13568
20250503_patchpilot-v1.1-o4-mini,django__django-13569
20250503_patchpilot-v1.1-o4-mini,django__django-13590
20250503_patchpilot-v1.1-o4-mini,django__django-13658
20250503_patchpilot-v1.1-o4-mini,django__django-13670
20250503_patchpilot-v1.1-o4-mini,django__django-13741
20250503_patchpilot-v1.1-o4-mini,django__django-13786
20250503_patchpilot-v1.1-o4-mini,django__django-13807
20250503_patchpilot-v1.1-o4-mini,django__django-13809
20250503_patchpilot-v1.1-o4-mini,django__django-13810
20250503_patchpilot-v1.1-o4-mini,django__django-13820
20250503_patchpilot-v1.1-o4-mini,django__django-13821
20250503_patchpilot-v1.1-o4-mini,django__django-13837
20250503_patchpilot-v1.1-o4-mini,django__django-13925
20250503_patchpilot-v1.1-o4-mini,django__django-13933
20250503_patchpilot-v1.1-o4-mini,django__django-13964
20250503_patchpilot-v1.1-o4-mini,django__django-14007
20250503_patchpilot-v1.1-o4-mini,django__django-14017
20250503_patchpilot-v1.1-o4-mini,django__django-14053
20250503_patchpilot-v1.1-o4-mini,django__django-14089
20250503_patchpilot-v1.1-o4-mini,django__django-14122
20250503_patchpilot-v1.1-o4-mini,django__django-14238
20250503_patchpilot-v1.1-o4-mini,django__django-14311
20250503_patchpilot-v1.1-o4-mini,django__django-14349
20250503_patchpilot-v1.1-o4-mini,django__django-14351
20250503_patchpilot-v1.1-o4-mini,django__django-14373
20250503_patchpilot-v1.1-o4-mini,django__django-14404
20250503_patchpilot-v1.1-o4-mini,django__django-14434
20250503_patchpilot-v1.1-o4-mini,django__django-14493
20250503_patchpilot-v1.1-o4-mini,django__django-14500
20250503_patchpilot-v1.1-o4-mini,django__django-14539
20250503_patchpilot-v1.1-o4-mini,django__django-14559
20250503_patchpilot-v1.1-o4-mini,django__django-14608
20250503_patchpilot-v1.1-o4-mini,django__django-14631
20250503_patchpilot-v1.1-o4-mini,django__django-14672
20250503_patchpilot-v1.1-o4-mini,django__django-14752
20250503_patchpilot-v1.1-o4-mini,django__django-14765
20250503_patchpilot-v1.1-o4-mini,django__django-14771
20250503_patchpilot-v1.1-o4-mini,django__django-14787
20250503_patchpilot-v1.1-o4-mini,django__django-14855
20250503_patchpilot-v1.1-o4-mini,django__django-14915
20250503_patchpilot-v1.1-o4-mini,django__django-14999
20250503_patchpilot-v1.1-o4-mini,django__django-15022
20250503_patchpilot-v1.1-o4-mini,django__django-15037
20250503_patchpilot-v1.1-o4-mini,django__django-15103
20250503_patchpilot-v1.1-o4-mini,django__django-15104
20250503_patchpilot-v1.1-o4-mini,django__django-15161
20250503_patchpilot-v1.1-o4-mini,django__django-15268
20250503_patchpilot-v1.1-o4-mini,django__django-15277
20250503_patchpilot-v1.1-o4-mini,django__django-15278
20250503_patchpilot-v1.1-o4-mini,django__django-15315
20250503_patchpilot-v1.1-o4-mini,django__django-15368
20250503_patchpilot-v1.1-o4-mini,django__django-15375
20250503_patchpilot-v1.1-o4-mini,django__django-15380
20250503_patchpilot-v1.1-o4-mini,django__django-15382
20250503_patchpilot-v1.1-o4-mini,django__django-15467
20250503_patchpilot-v1.1-o4-mini,django__django-15499
20250503_patchpilot-v1.1-o4-mini,django__django-15525
20250503_patchpilot-v1.1-o4-mini,django__django-15554
20250503_patchpilot-v1.1-o4-mini,django__django-15561
20250503_patchpilot-v1.1-o4-mini,django__django-15569
20250503_patchpilot-v1.1-o4-mini,django__django-15572
20250503_patchpilot-v1.1-o4-mini,django__django-15731
20250503_patchpilot-v1.1-o4-mini,django__django-15732
20250503_patchpilot-v1.1-o4-mini,django__django-15741
20250503_patchpilot-v1.1-o4-mini,django__django-15814
20250503_patchpilot-v1.1-o4-mini,django__django-15851
20250503_patchpilot-v1.1-o4-mini,django__django-15863
20250503_patchpilot-v1.1-o4-mini,django__django-15930
20250503_patchpilot-v1.1-o4-mini,django__django-15987
20250503_patchpilot-v1.1-o4-mini,django__django-16082
20250503_patchpilot-v1.1-o4-mini,django__django-16100
20250503_patchpilot-v1.1-o4-mini,django__django-16116
20250503_patchpilot-v1.1-o4-mini,django__django-16136
20250503_patchpilot-v1.1-o4-mini,django__django-16139
20250503_patchpilot-v1.1-o4-mini,django__django-16145
20250503_patchpilot-v1.1-o4-mini,django__django-16255
20250503_patchpilot-v1.1-o4-mini,django__django-16333
20250503_patchpilot-v1.1-o4-mini,django__django-16429
20250503_patchpilot-v1.1-o4-mini,django__django-16454
20250503_patchpilot-v1.1-o4-mini,django__django-16485
20250503_patchpilot-v1.1-o4-mini,django__django-16493
20250503_patchpilot-v1.1-o4-mini,django__django-16527
20250503_patchpilot-v1.1-o4-mini,django__django-16569
20250503_patchpilot-v1.1-o4-mini,django__django-16595
20250503_patchpilot-v1.1-o4-mini,django__django-16612
20250503_patchpilot-v1.1-o4-mini,django__django-16642
20250503_patchpilot-v1.1-o4-mini,django__django-16661
20250503_patchpilot-v1.1-o4-mini,django__django-16662
20250503_patchpilot-v1.1-o4-mini,django__django-16801
20250503_patchpilot-v1.1-o4-mini,django__django-16819
20250503_patchpilot-v1.1-o4-mini,django__django-16877
20250503_patchpilot-v1.1-o4-mini,django__django-16899
20250503_patchpilot-v1.1-o4-mini,django__django-16901
20250503_patchpilot-v1.1-o4-mini,django__django-16938
20250503_patchpilot-v1.1-o4-mini,django__django-17029
20250503_patchpilot-v1.1-o4-mini,django__django-17087
20250503_patchpilot-v1.1-o4-mini,django__django-7530
20250503_patchpilot-v1.1-o4-mini,django__django-9296
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-13989
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-14623
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-20826
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-20859
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-22719
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-22865
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-22871
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-23314
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-23412
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-24026
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-24149
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-24570
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-24627
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-24637
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-24970
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-25122
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-25287
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-25332
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-26113
20250503_patchpilot-v1.1-o4-mini,matplotlib__matplotlib-26342
20250503_patchpilot-v1.1-o4-mini,mwaskom__seaborn-3069
20250503_patchpilot-v1.1-o4-mini,pallets__flask-5014
20250503_patchpilot-v1.1-o4-mini,psf__requests-1142
20250503_patchpilot-v1.1-o4-mini,psf__requests-1724
20250503_patchpilot-v1.1-o4-mini,psf__requests-1766
20250503_patchpilot-v1.1-o4-mini,psf__requests-1921
20250503_patchpilot-v1.1-o4-mini,psf__requests-2317
20250503_patchpilot-v1.1-o4-mini,psf__requests-5414
20250503_patchpilot-v1.1-o4-mini,psf__requests-6028
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-2905
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-3151
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-3305
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-3677
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-3993
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-4075
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-4094
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-4356
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-4629
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-4695
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-4966
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-6461
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-6721
20250503_patchpilot-v1.1-o4-mini,pydata__xarray-6744
20250503_patchpilot-v1.1-o4-mini,pylint-dev__pylint-6528
20250503_patchpilot-v1.1-o4-mini,pylint-dev__pylint-6903
20250503_patchpilot-v1.1-o4-mini,pylint-dev__pylint-7277
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-10081
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-5262
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-5631
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-5809
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-6202
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-7205
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-7432
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-7490
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-7521
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-7571
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-7982
20250503_patchpilot-v1.1-o4-mini,pytest-dev__pytest-8399
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-10297
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-10844
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-10908
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-11310
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-11578
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-12585
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-12682
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-12973
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-13124
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-13135
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-13142
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-13328
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-13439
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-13496
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-13779
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-14053
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-14087
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-14141
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-14496
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-14894
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-15100
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-25102
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-25931
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-25973
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-26323
20250503_patchpilot-v1.1-o4-mini,scikit-learn__scikit-learn-9288
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-10466
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-10673
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-7757
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-7889
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-7910
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-8035
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-8269
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-8475
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-8551
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-8593
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-8595
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-8721
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-9230
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-9281
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-9320
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-9367
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-9591
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-9673
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-9698
20250503_patchpilot-v1.1-o4-mini,sphinx-doc__sphinx-9711
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-11618
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-12096
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-12419
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-13372
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-13480
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-13551
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-13615
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-13647
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-13757
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-13877
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-14711
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-15349
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-15809
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-16450
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-16766
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-16792
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-16886
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-17139
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-18189
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-19346
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-19495
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-19637
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-19783
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-19954
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-20154
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-20801
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-21847
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-22456
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-22714
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-22914
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-23262
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-23413
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-23534
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-23824
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-24066
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-24213
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-24443
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-24539
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-24562
20250503_patchpilot-v1.1-o4-mini,sympy__sympy-24661
20250511_sweagent_lm_32b,astropy__astropy-13579
20250511_sweagent_lm_32b,astropy__astropy-14096
20250511_sweagent_lm_32b,astropy__astropy-14309
20250511_sweagent_lm_32b,astropy__astropy-14508
20250511_sweagent_lm_32b,astropy__astropy-14539
20250511_sweagent_lm_32b,astropy__astropy-14995
20250511_sweagent_lm_32b,astropy__astropy-7166
20250511_sweagent_lm_32b,astropy__astropy-7336
20250511_sweagent_lm_32b,astropy__astropy-7671
20250511_sweagent_lm_32b,django__django-10914
20250511_sweagent_lm_32b,django__django-10973
20250511_sweagent_lm_32b,django__django-11066
20250511_sweagent_lm_32b,django__django-11095
20250511_sweagent_lm_32b,django__django-11099
20250511_sweagent_lm_32b,django__django-11119
20250511_sweagent_lm_32b,django__django-11133
20250511_sweagent_lm_32b,django__django-11163
20250511_sweagent_lm_32b,django__django-11179
20250511_sweagent_lm_32b,django__django-11292
20250511_sweagent_lm_32b,django__django-11451
20250511_sweagent_lm_32b,django__django-11551
20250511_sweagent_lm_32b,django__django-11603
20250511_sweagent_lm_32b,django__django-11728
20250511_sweagent_lm_32b,django__django-11880
20250511_sweagent_lm_32b,django__django-11951
20250511_sweagent_lm_32b,django__django-11999
20250511_sweagent_lm_32b,django__django-12039
20250511_sweagent_lm_32b,django__django-12050
20250511_sweagent_lm_32b,django__django-12143
20250511_sweagent_lm_32b,django__django-12155
20250511_sweagent_lm_32b,django__django-12209
20250511_sweagent_lm_32b,django__django-12419
20250511_sweagent_lm_32b,django__django-12741
20250511_sweagent_lm_32b,django__django-13023
20250511_sweagent_lm_32b,django__django-13028
20250511_sweagent_lm_32b,django__django-13089
20250511_sweagent_lm_32b,django__django-13109
20250511_sweagent_lm_32b,django__django-13315
20250511_sweagent_lm_32b,django__django-13343
20250511_sweagent_lm_32b,django__django-13363
20250511_sweagent_lm_32b,django__django-13410
20250511_sweagent_lm_32b,django__django-13417
20250511_sweagent_lm_32b,django__django-13516
20250511_sweagent_lm_32b,django__django-13590
20250511_sweagent_lm_32b,django__django-13658
20250511_sweagent_lm_32b,django__django-13670
20250511_sweagent_lm_32b,django__django-13741
20250511_sweagent_lm_32b,django__django-13786
20250511_sweagent_lm_32b,django__django-13810
20250511_sweagent_lm_32b,django__django-13820
20250511_sweagent_lm_32b,django__django-13821
20250511_sweagent_lm_32b,django__django-13837
20250511_sweagent_lm_32b,django__django-13933
20250511_sweagent_lm_32b,django__django-14017
20250511_sweagent_lm_32b,django__django-14053
20250511_sweagent_lm_32b,django__django-14089
20250511_sweagent_lm_32b,django__django-14238
20250511_sweagent_lm_32b,django__django-14349
20250511_sweagent_lm_32b,django__django-14373
20250511_sweagent_lm_32b,django__django-14500
20250511_sweagent_lm_32b,django__django-14559
20250511_sweagent_lm_32b,django__django-14608
20250511_sweagent_lm_32b,django__django-14631
20250511_sweagent_lm_32b,django__django-14672
20250511_sweagent_lm_32b,django__django-14752
20250511_sweagent_lm_32b,django__django-14765
20250511_sweagent_lm_32b,django__django-14787
20250511_sweagent_lm_32b,django__django-14855
20250511_sweagent_lm_32b,django__django-14915
20250511_sweagent_lm_32b,django__django-15022
